waste_id,site_id,business_date,product_id,batch_id,qty,uom,value,reason,stage,capture_method,note
W002643,SITE_KIT_01,2026-01-22,DSH_JEERARICE,,0.862,kg,75.03,overproduction,post_service,pos_derived,"14 portions unsold, 3.1 binned"
W002644,SITE_KIT_01,2026-01-22,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W002645,SITE_KIT_01,2026-01-22,DSH_ROGANJOSH,,0.23,kg,151.33,overproduction,post_service,pos_derived,"4 portions unsold, 0.7 binned"
W002646,SITE_KIT_01,2026-01-22,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W002647,SITE_KIT_01,2026-01-22,DSH_VEGPULAO,,0.336,kg,34.27,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W002648,SITE_KIT_01,2026-01-22,DSH_MIXVEG,,0.36,kg,24.02,overproduction,post_service,pos_derived,"5 portions unsold, 1.2 binned"
W002649,SITE_KIT_01,2026-01-22,DSH_FISHCURRY,,0.576,kg,206.92,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W002650,SITE_KIT_01,2026-01-22,ING_ONION,,0.819,kg,31.1,prep_trim,prep,manual,yield 0.91 on 23.88 kg net
W002651,SITE_KIT_01,2026-01-22,ING_TOMATO,,0.136,kg,4.35,prep_trim,prep,manual,yield 0.98 on 18.79 kg net
W002652,SITE_KIT_01,2026-01-22,ING_GINGER,,0.024,kg,2.86,prep_trim,prep,manual,yield 0.91 on 0.75 kg net
W002653,SITE_KIT_01,2026-01-22,ING_GARLIC,,0.068,kg,12.21,prep_trim,prep,manual,yield 0.86 on 1.20 kg net
W002654,SITE_KIT_01,2026-01-22,ING_GCHILLI,,0.022,kg,1.57,prep_trim,prep,manual,yield 0.95 on 1.16 kg net
W002655,SITE_KIT_01,2026-01-22,ING_MINT,,0.026,kg,1.55,prep_trim,prep,manual,yield 0.85 on 0.43 kg net
W002656,SITE_KIT_01,2026-01-22,ING_CORIANDER,,0.044,kg,2.61,prep_trim,prep,manual,yield 0.88 on 0.94 kg net
W002657,SITE_KIT_01,2026-01-22,ING_CARROT,,0.258,kg,11.61,prep_trim,prep,manual,yield 0.87 on 4.91 kg net
W002658,SITE_KIT_01,2026-01-22,ING_BEANS,,0.134,kg,8.02,prep_trim,prep,manual,yield 0.88 on 3.01 kg net
W002659,SITE_KIT_01,2026-01-22,ING_CAULI,,4.02,kg,160.8,prep_trim,prep,manual,yield 0.50 on 11.99 kg net
W002660,SITE_KIT_01,2026-01-22,ING_POTATO,,0.716,kg,20.05,prep_trim,prep,manual,yield 0.84 on 11.40 kg net
W002661,SITE_KIT_01,2026-01-22,ING_CAPSICUM,,0.188,kg,15.03,prep_trim,prep,manual,yield 0.83 on 2.76 kg net
W002662,SITE_KIT_01,2026-01-22,ING_SPINACH,,0.544,kg,16.31,prep_trim,prep,manual,yield 0.78 on 5.82 kg net
W002663,SITE_KIT_01,2026-01-22,ING_LEMON,,0.251,kg,22.62,prep_trim,prep,manual,yield 0.57 on 0.97 kg net
W002664,SITE_KIT_01,2026-01-22,ING_CUCUMBER,,0.187,kg,6.55,prep_trim,prep,manual,yield 0.86 on 3.28 kg net
W002665,SITE_KIT_01,2026-01-22,ING_CABBAGE,,0.111,kg,2.76,prep_trim,prep,manual,yield 0.87 on 2.18 kg net
W002666,SITE_KIT_01,2026-01-22,ING_BANANA,,0.417,kg,22.93,prep_trim,prep,manual,yield 0.69 on 2.73 kg net
W002667,SITE_KIT_01,2026-01-22,ING_BRINJAL,,0.133,kg,5.3,prep_trim,prep,manual,yield 0.89 on 3.00 kg net
W002668,SITE_KIT_01,2026-01-22,ING_OKRA,,0.122,kg,6.69,prep_trim,prep,manual,yield 0.91 on 3.55 kg net
W002669,SITE_KIT_01,2026-01-22,ING_TOMATO,B01268,1.975,kg,63.2,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.98"
W002670,SITE_KIT_01,2026-01-22,ING_OKRA,B01281,0.636,kg,34.98,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.91"
W002671,SITE_KIT_01,2026-01-22,ING_LEMON,B01285,0.206,kg,18.54,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.85"
W002672,SITE_KIT_01,2026-01-22,ING_BEANS,B01286,0.569,kg,34.14,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.92"
W002673,SITE_KIT_01,2026-01-22,ING_BANANA,B01289,0.924,kg,50.82,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.98"
W002674,SITE_KIT_01,2026-01-22,ING_ONION,B00973,6.348,kg,241.23,spoilage,storage,manual,"received 2026-01-06, zone ZN_DRY"
W002675,SITE_KIT_01,2026-01-22,ING_SPINACH,B01202,1.593,kg,47.79,spoilage,storage,manual,"received 2026-01-18, zone ZN_COLD"
W002676,SITE_KIT_01,2026-01-22,ING_MINT,B01232,0.075,kg,4.48,spoilage,storage,manual,"received 2026-01-19, zone ZN_COLD"
W002677,SITE_KIT_01,2026-01-22,ING_CURRYLEAF,B01233,0.425,kg,33.99,spoilage,storage,manual,"received 2026-01-19, zone ZN_COLD"
W002678,SITE_KIT_01,2026-01-22,ING_LEMON,B01170,7.904,kg,711.34,spoilage,storage,manual,"received 2026-01-16, zone ZN_COLD"
W002679,SITE_KIT_01,2026-01-22,ING_CREAM,B01182,0.68,kg,149.51,spoilage,storage,manual,"received 2026-01-16, zone ZN_COLD"
W002680,SITE_KIT_01,2026-01-22,ING_BATTER,B01262,10.544,kg,738.08,spoilage,storage,manual,"received 2026-01-20, zone ZN_COLD"
W002681,SITE_KIT_01,2026-01-23,DSH_CHBIRYANI,,2.511,kg,531.66,overproduction,post_service,pos_derived,"18 portions unsold, 5.6 binned"
W002682,SITE_KIT_01,2026-01-23,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W002683,SITE_KIT_01,2026-01-23,DSH_VGBIRYANI,,0.521,kg,56.61,overproduction,post_service,pos_derived,"4 portions unsold, 1.2 binned"
W002684,SITE_KIT_01,2026-01-23,DSH_PBM,,0.6,kg,173.7,overproduction,post_service,pos_derived,"10 portions unsold, 2.0 binned"
W002685,SITE_KIT_01,2026-01-23,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W002686,SITE_KIT_01,2026-01-23,DSH_GOBIMANCH,,1.512,kg,156.49,overproduction,post_service,pos_derived,"12 portions unsold, 5.4 binned"
W002687,SITE_KIT_01,2026-01-23,DSH_PALAK,,0.33,kg,59.52,overproduction,post_service,pos_derived,"5 portions unsold, 1.1 binned"
W002688,SITE_KIT_01,2026-01-23,DSH_NAAN,,0.153,kg,16.85,plate_waste,service,manual,5 plates partly returned
W002689,SITE_KIT_01,2026-01-23,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W002690,SITE_KIT_01,2026-01-23,DSH_JEERARICE,,0.554,kg,48.23,overproduction,post_service,pos_derived,"9 portions unsold, 2.0 binned"
W002691,SITE_KIT_01,2026-01-23,DSH_DALTADKA,,0.63,kg,48.47,overproduction,post_service,pos_derived,"14 portions unsold, 2.1 binned"
W002692,SITE_KIT_01,2026-01-23,DSH_ROGANJOSH,,0.461,kg,302.66,overproduction,post_service,pos_derived,"8 portions unsold, 1.4 binned"
W002693,SITE_KIT_01,2026-01-23,DSH_VEGPULAO,,0.168,kg,17.14,overproduction,post_service,pos_derived,"2 portions unsold, 0.5 binned"
W002694,SITE_KIT_01,2026-01-23,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W002695,SITE_KIT_01,2026-01-23,DSH_DOSA,,0.17,kg,15.92,plate_waste,service,manual,2 plates partly returned
W002696,SITE_KIT_01,2026-01-23,DSH_MIXVEG,,0.288,kg,19.22,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W002697,SITE_KIT_01,2026-01-23,DSH_MIXVEG,,0.204,kg,13.61,plate_waste,service,manual,2 plates partly returned
W002698,SITE_KIT_01,2026-01-23,DSH_FISHCURRY,,0.144,kg,51.73,overproduction,post_service,pos_derived,"2 portions unsold, 0.5 binned"
W002699,SITE_KIT_01,2026-01-23,ING_ONION,,1.314,kg,49.92,prep_trim,prep,manual,yield 0.89 on 31.70 kg net
W002700,SITE_KIT_01,2026-01-23,ING_TOMATO,,0.326,kg,10.44,prep_trim,prep,manual,yield 0.96 on 24.93 kg net
W002701,SITE_KIT_01,2026-01-23,ING_GINGER,,0.045,kg,5.44,prep_trim,prep,manual,yield 0.89 on 1.09 kg net
W002702,SITE_KIT_01,2026-01-23,ING_GARLIC,,0.08,kg,14.41,prep_trim,prep,manual,yield 0.88 on 1.67 kg net
W002703,SITE_KIT_01,2026-01-23,ING_GCHILLI,,0.035,kg,2.48,prep_trim,prep,manual,yield 0.94 on 1.54 kg net
W002704,SITE_KIT_01,2026-01-23,ING_MINT,,0.029,kg,1.74,prep_trim,prep,manual,yield 0.88 on 0.66 kg net
W002705,SITE_KIT_01,2026-01-23,ING_CORIANDER,,0.073,kg,4.35,prep_trim,prep,manual,yield 0.86 on 1.33 kg net
W002706,SITE_KIT_01,2026-01-23,ING_CARROT,,0.282,kg,12.68,prep_trim,prep,manual,yield 0.88 on 6.16 kg net
W002707,SITE_KIT_01,2026-01-23,ING_BEANS,,0.109,kg,6.52,prep_trim,prep,manual,yield 0.92 on 3.78 kg net
W002708,SITE_KIT_01,2026-01-23,ING_CAULI,,5.615,kg,224.58,prep_trim,prep,manual,yield 0.48 on 15.50 kg net
W002709,SITE_KIT_01,2026-01-23,ING_POTATO,,0.634,kg,17.76,prep_trim,prep,manual,yield 0.86 on 11.77 kg net
W002710,SITE_KIT_01,2026-01-23,ING_CAPSICUM,,0.228,kg,18.26,prep_trim,prep,manual,yield 0.84 on 3.48 kg net
W002711,SITE_KIT_01,2026-01-23,ING_SPINACH,,0.773,kg,23.19,prep_trim,prep,manual,yield 0.77 on 7.64 kg net
W002712,SITE_KIT_01,2026-01-23,ING_LEMON,,0.362,kg,32.6,prep_trim,prep,manual,yield 0.54 on 1.24 kg net
W002713,SITE_KIT_01,2026-01-23,ING_CUCUMBER,,0.227,kg,7.94,prep_trim,prep,manual,yield 0.86 on 4.10 kg net
W002714,SITE_KIT_01,2026-01-23,ING_CABBAGE,,0.132,kg,3.3,prep_trim,prep,manual,yield 0.88 on 2.74 kg net
W002715,SITE_KIT_01,2026-01-23,ING_BANANA,,0.547,kg,30.09,prep_trim,prep,manual,yield 0.68 on 3.42 kg net
W002716,SITE_KIT_01,2026-01-23,ING_BRINJAL,,0.14,kg,5.59,prep_trim,prep,manual,yield 0.90 on 3.76 kg net
W002717,SITE_KIT_01,2026-01-23,ING_OKRA,,0.147,kg,8.09,prep_trim,prep,manual,yield 0.91 on 4.44 kg net
W002718,SITE_KIT_01,2026-01-23,ING_MUSHROOM,,0.024,kg,5.18,prep_trim,prep,manual,yield 0.95 on 1.37 kg net
W002719,SITE_KIT_01,2026-01-23,ING_CORIANDER,B01301,0.153,kg,9.18,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 1.00"
W002720,SITE_KIT_01,2026-01-23,ING_MINT,B01246,0.009,kg,0.56,spoilage,storage,manual,"received 2026-01-20, zone ZN_COLD"
W002721,SITE_KIT_01,2026-01-23,ING_CUCUMBER,B01173,1.268,kg,44.39,spoilage,storage,manual,"received 2026-01-16, zone ZN_COLD"
W002722,SITE_KIT_01,2026-01-24,DSH_CHBIRYANI,,2.511,kg,531.66,overproduction,post_service,pos_derived,"18 portions unsold, 5.6 binned"
W002723,SITE_KIT_01,2026-01-24,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W002724,SITE_KIT_01,2026-01-24,DSH_VGBIRYANI,,0.26,kg,28.3,overproduction,post_service,pos_derived,"2 portions unsold, 0.6 binned"
W002725,SITE_KIT_01,2026-01-24,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W002726,SITE_KIT_01,2026-01-24,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W002727,SITE_KIT_01,2026-01-24,DSH_GOBIMANCH,,0.63,kg,65.2,overproduction,post_service,pos_derived,"5 portions unsold, 2.2 binned"
W002728,SITE_KIT_01,2026-01-24,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W002729,SITE_KIT_01,2026-01-24,DSH_PALAK,,0.204,kg,36.79,plate_waste,service,manual,2 plates partly returned
W002730,SITE_KIT_01,2026-01-24,DSH_NAAN,,0.122,kg,13.48,plate_waste,service,manual,4 plates partly returned
W002731,SITE_KIT_01,2026-01-24,DSH_ROTI,,0.095,kg,5.09,plate_waste,service,manual,4 plates partly returned
W002732,SITE_KIT_01,2026-01-24,DSH_JEERARICE,,1.54,kg,133.98,overproduction,post_service,pos_derived,"25 portions unsold, 5.5 binned"
W002733,SITE_KIT_01,2026-01-24,DSH_JEERARICE,,0.19,kg,16.56,plate_waste,service,manual,2 plates partly returned
W002734,SITE_KIT_01,2026-01-24,DSH_DALTADKA,,0.36,kg,27.7,overproduction,post_service,pos_derived,"8 portions unsold, 1.2 binned"
W002735,SITE_KIT_01,2026-01-24,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W002736,SITE_KIT_01,2026-01-24,DSH_ROGANJOSH,,0.23,kg,151.33,overproduction,post_service,pos_derived,"4 portions unsold, 0.7 binned"
W002737,SITE_KIT_01,2026-01-24,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W002738,SITE_KIT_01,2026-01-24,DSH_VEGPULAO,,0.588,kg,59.98,overproduction,post_service,pos_derived,"7 portions unsold, 1.7 binned"
W002739,SITE_KIT_01,2026-01-24,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W002740,SITE_KIT_01,2026-01-24,DSH_DOSA,,0.255,kg,23.88,plate_waste,service,manual,3 plates partly returned
W002741,SITE_KIT_01,2026-01-24,DSH_MIXVEG,,0.288,kg,19.22,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W002742,SITE_KIT_01,2026-01-24,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W002743,SITE_KIT_01,2026-01-24,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W002744,SITE_KIT_01,2026-01-24,ING_ONION,,0.988,kg,37.55,prep_trim,prep,manual,yield 0.92 on 34.59 kg net
W002745,SITE_KIT_01,2026-01-24,ING_TOMATO,,0.238,kg,7.61,prep_trim,prep,manual,yield 0.98 on 27.53 kg net
W002746,SITE_KIT_01,2026-01-24,ING_GINGER,,0.037,kg,4.5,prep_trim,prep,manual,yield 0.91 on 1.15 kg net
W002747,SITE_KIT_01,2026-01-24,ING_GARLIC,,0.101,kg,18.19,prep_trim,prep,manual,yield 0.86 on 1.80 kg net
W002748,SITE_KIT_01,2026-01-24,ING_GCHILLI,,0.044,kg,3.06,prep_trim,prep,manual,yield 0.93 on 1.63 kg net
W002749,SITE_KIT_01,2026-01-24,ING_MINT,,0.031,kg,1.86,prep_trim,prep,manual,yield 0.88 on 0.66 kg net
W002750,SITE_KIT_01,2026-01-24,ING_CORIANDER,,0.078,kg,4.71,prep_trim,prep,manual,yield 0.86 on 1.38 kg net
W002751,SITE_KIT_01,2026-01-24,ING_CARROT,,0.337,kg,15.16,prep_trim,prep,manual,yield 0.88 on 7.07 kg net
W002752,SITE_KIT_01,2026-01-24,ING_BEANS,,0.188,kg,11.27,prep_trim,prep,manual,yield 0.89 on 4.39 kg net
W002753,SITE_KIT_01,2026-01-24,ING_CAULI,,5.578,kg,223.12,prep_trim,prep,manual,yield 0.51 on 17.26 kg net
W002754,SITE_KIT_01,2026-01-24,ING_POTATO,,0.9,kg,25.2,prep_trim,prep,manual,yield 0.83 on 13.34 kg net
W002755,SITE_KIT_01,2026-01-24,ING_CAPSICUM,,0.263,kg,21.06,prep_trim,prep,manual,yield 0.84 on 4.03 kg net
W002756,SITE_KIT_01,2026-01-24,ING_SPINACH,,0.886,kg,26.57,prep_trim,prep,manual,yield 0.77 on 8.74 kg net
W002757,SITE_KIT_01,2026-01-24,ING_CURRYLEAF,,0.023,kg,1.8,prep_trim,prep,manual,yield 0.88 on 0.51 kg net
W002758,SITE_KIT_01,2026-01-24,ING_LEMON,,0.366,kg,32.97,prep_trim,prep,manual,yield 0.56 on 1.36 kg net
W002759,SITE_KIT_01,2026-01-24,ING_CUCUMBER,,0.231,kg,8.1,prep_trim,prep,manual,yield 0.87 on 4.49 kg net
W002760,SITE_KIT_01,2026-01-24,ING_CABBAGE,,0.153,kg,3.82,prep_trim,prep,manual,yield 0.87 on 3.00 kg net
W002761,SITE_KIT_01,2026-01-24,ING_BANANA,,0.66,kg,36.32,prep_trim,prep,manual,yield 0.66 on 3.74 kg net
W002762,SITE_KIT_01,2026-01-24,ING_BRINJAL,,0.197,kg,7.88,prep_trim,prep,manual,yield 0.88 on 4.12 kg net
W002763,SITE_KIT_01,2026-01-24,ING_OKRA,,0.198,kg,10.89,prep_trim,prep,manual,yield 0.89 on 4.87 kg net
W002764,SITE_KIT_01,2026-01-24,ING_MUSHROOM,,0.029,kg,6.38,prep_trim,prep,manual,yield 0.95 on 1.50 kg net
W002765,SITE_KIT_01,2026-01-24,ING_GCHILLI,B01309,0.259,kg,18.13,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.92"
W002766,SITE_KIT_01,2026-01-24,ING_CARROT,B01310,1.183,kg,53.23,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.95"
W002767,SITE_KIT_01,2026-01-24,ING_BEANS,B01319,0.741,kg,44.46,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.90"
W002768,SITE_KIT_01,2026-01-24,ING_SPINACH,B01237,7.623,kg,228.69,spoilage,storage,manual,"received 2026-01-20, zone ZN_COLD"
W002769,SITE_KIT_01,2026-01-25,DSH_CHBIRYANI,,0.612,kg,129.58,plate_waste,service,manual,4 plates partly returned
W002770,SITE_KIT_01,2026-01-25,DSH_VGBIRYANI,,1.953,kg,212.27,overproduction,post_service,pos_derived,"15 portions unsold, 4.7 binned"
W002771,SITE_KIT_01,2026-01-25,DSH_PBM,,0.84,kg,243.18,overproduction,post_service,pos_derived,"14 portions unsold, 2.8 binned"
W002772,SITE_KIT_01,2026-01-25,DSH_GOBIMANCH,,0.19,kg,19.71,plate_waste,service,manual,2 plates partly returned
W002773,SITE_KIT_01,2026-01-25,DSH_PALAK,,0.102,kg,18.4,plate_waste,service,manual,1 plates partly returned
W002774,SITE_KIT_01,2026-01-25,DSH_NAAN,,0.031,kg,3.37,plate_waste,service,manual,1 plates partly returned
W002775,SITE_KIT_01,2026-01-25,DSH_ROTI,,0.071,kg,3.81,plate_waste,service,manual,3 plates partly returned
W002776,SITE_KIT_01,2026-01-25,DSH_DALTADKA,,1.125,kg,86.55,overproduction,post_service,pos_derived,"25 portions unsold, 3.8 binned"
W002777,SITE_KIT_01,2026-01-25,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W002778,SITE_KIT_01,2026-01-25,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W002779,SITE_KIT_01,2026-01-25,DSH_VEGPULAO,,0.672,kg,68.54,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W002780,SITE_KIT_01,2026-01-25,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W002781,SITE_KIT_01,2026-01-25,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W002782,SITE_KIT_01,2026-01-25,DSH_MIXVEG,,0.216,kg,14.41,overproduction,post_service,pos_derived,"3 portions unsold, 0.7 binned"
W002783,SITE_KIT_01,2026-01-25,DSH_MIXVEG,,0.204,kg,13.61,plate_waste,service,manual,2 plates partly returned
W002784,SITE_KIT_01,2026-01-25,DSH_FISHCURRY,,0.144,kg,51.73,overproduction,post_service,pos_derived,"2 portions unsold, 0.5 binned"
W002785,SITE_KIT_01,2026-01-25,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W002786,SITE_KIT_01,2026-01-25,ING_ONION,,0.967,kg,36.76,prep_trim,prep,manual,yield 0.92 on 31.86 kg net
W002787,SITE_KIT_01,2026-01-25,ING_TOMATO,,0.342,kg,10.95,prep_trim,prep,manual,yield 0.96 on 24.91 kg net
W002788,SITE_KIT_01,2026-01-25,ING_GINGER,,0.043,kg,5.19,prep_trim,prep,manual,yield 0.89 on 1.02 kg net
W002789,SITE_KIT_01,2026-01-25,ING_GARLIC,,0.09,kg,16.16,prep_trim,prep,manual,yield 0.86 on 1.61 kg net
W002790,SITE_KIT_01,2026-01-25,ING_GCHILLI,,0.041,kg,2.84,prep_trim,prep,manual,yield 0.93 on 1.53 kg net
W002791,SITE_KIT_01,2026-01-25,ING_MINT,,0.031,kg,1.89,prep_trim,prep,manual,yield 0.86 on 0.58 kg net
W002792,SITE_KIT_01,2026-01-25,ING_CORIANDER,,0.063,kg,3.79,prep_trim,prep,manual,yield 0.87 on 1.25 kg net
W002793,SITE_KIT_01,2026-01-25,ING_CARROT,,0.3,kg,13.51,prep_trim,prep,manual,yield 0.88 on 6.41 kg net
W002794,SITE_KIT_01,2026-01-25,ING_BEANS,,0.129,kg,7.74,prep_trim,prep,manual,yield 0.91 on 3.94 kg net
W002795,SITE_KIT_01,2026-01-25,ING_CAULI,,5.544,kg,221.76,prep_trim,prep,manual,yield 0.49 on 15.73 kg net
W002796,SITE_KIT_01,2026-01-25,ING_POTATO,,0.891,kg,24.96,prep_trim,prep,manual,yield 0.84 on 14.21 kg net
W002797,SITE_KIT_01,2026-01-25,ING_CAPSICUM,,0.259,kg,20.72,prep_trim,prep,manual,yield 0.82 on 3.56 kg net
W002798,SITE_KIT_01,2026-01-25,ING_SPINACH,,0.635,kg,19.05,prep_trim,prep,manual,yield 0.81 on 7.83 kg net
W002799,SITE_KIT_01,2026-01-25,ING_LEMON,,0.361,kg,32.48,prep_trim,prep,manual,yield 0.55 on 1.28 kg net
W002800,SITE_KIT_01,2026-01-25,ING_CUCUMBER,,0.293,kg,10.27,prep_trim,prep,manual,yield 0.83 on 4.24 kg net
W002801,SITE_KIT_01,2026-01-25,ING_CABBAGE,,0.136,kg,3.41,prep_trim,prep,manual,yield 0.88 on 2.83 kg net
W002802,SITE_KIT_01,2026-01-25,ING_BANANA,,0.619,kg,34.02,prep_trim,prep,manual,yield 0.66 on 3.54 kg net
W002803,SITE_KIT_01,2026-01-25,ING_BRINJAL,,0.16,kg,6.38,prep_trim,prep,manual,yield 0.89 on 3.89 kg net
W002804,SITE_KIT_01,2026-01-25,ING_OKRA,,0.194,kg,10.68,prep_trim,prep,manual,yield 0.89 on 4.60 kg net
W002805,SITE_KIT_01,2026-01-25,ING_MUSHROOM,,0.039,kg,8.51,prep_trim,prep,manual,yield 0.93 on 1.41 kg net
W002806,SITE_KIT_01,2026-01-25,ING_SPINACH,B01263,10.0,kg,300.0,spoilage,storage,manual,"received 2026-01-21, zone ZN_COLD"
W002807,SITE_KIT_01,2026-01-25,ING_MINT,B01283,0.003,kg,0.2,spoilage,storage,manual,"received 2026-01-22, zone ZN_COLD"
W002808,SITE_KIT_01,2026-01-26,DSH_CHBIRYANI,,2.371,kg,502.13,overproduction,post_service,pos_derived,"17 portions unsold, 5.3 binned"
W002809,SITE_KIT_01,2026-01-26,DSH_CHBIRYANI,,0.153,kg,32.4,plate_waste,service,manual,1 plates partly returned
W002810,SITE_KIT_01,2026-01-26,DSH_PBM,,0.42,kg,121.59,overproduction,post_service,pos_derived,"7 portions unsold, 1.4 binned"
W002811,SITE_KIT_01,2026-01-26,DSH_PBM,,0.204,kg,59.06,plate_waste,service,manual,2 plates partly returned
W002812,SITE_KIT_01,2026-01-26,DSH_GOBIMANCH,,0.882,kg,91.29,overproduction,post_service,pos_derived,"7 portions unsold, 3.1 binned"
W002813,SITE_KIT_01,2026-01-26,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W002814,SITE_KIT_01,2026-01-26,DSH_PALAK,,0.132,kg,23.81,overproduction,post_service,pos_derived,"2 portions unsold, 0.4 binned"
W002815,SITE_KIT_01,2026-01-26,DSH_NAAN,,0.061,kg,6.74,plate_waste,service,manual,2 plates partly returned
W002816,SITE_KIT_01,2026-01-26,DSH_ROTI,,0.048,kg,2.54,plate_waste,service,manual,2 plates partly returned
W002817,SITE_KIT_01,2026-01-26,DSH_JEERARICE,,0.986,kg,85.75,overproduction,post_service,pos_derived,"16 portions unsold, 3.5 binned"
W002818,SITE_KIT_01,2026-01-26,DSH_JEERARICE,,0.19,kg,16.56,plate_waste,service,manual,2 plates partly returned
W002819,SITE_KIT_01,2026-01-26,DSH_DALTADKA,,0.225,kg,17.31,overproduction,post_service,pos_derived,"5 portions unsold, 0.8 binned"
W002820,SITE_KIT_01,2026-01-26,DSH_ROGANJOSH,,0.288,kg,189.16,overproduction,post_service,pos_derived,"5 portions unsold, 0.9 binned"
W002821,SITE_KIT_01,2026-01-26,DSH_ROGANJOSH,,0.218,kg,142.92,plate_waste,service,manual,2 plates partly returned
W002822,SITE_KIT_01,2026-01-26,DSH_VEGPULAO,,0.756,kg,77.11,overproduction,post_service,pos_derived,"9 portions unsold, 2.2 binned"
W002823,SITE_KIT_01,2026-01-26,DSH_DOSA,,0.255,kg,23.88,plate_waste,service,manual,3 plates partly returned
W002824,SITE_KIT_01,2026-01-26,DSH_MIXVEG,,0.288,kg,19.22,overproduction,post_service,pos_derived,"4 portions unsold, 1.0 binned"
W002825,SITE_KIT_01,2026-01-26,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W002826,SITE_KIT_01,2026-01-26,DSH_FISHCURRY,,0.576,kg,206.92,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W002827,SITE_KIT_01,2026-01-26,ING_ONION,,0.998,kg,37.92,prep_trim,prep,manual,yield 0.90 on 26.48 kg net
W002828,SITE_KIT_01,2026-01-26,ING_TOMATO,,0.181,kg,5.81,prep_trim,prep,manual,yield 0.98 on 22.03 kg net
W002829,SITE_KIT_01,2026-01-26,ING_GINGER,,0.038,kg,4.58,prep_trim,prep,manual,yield 0.88 on 0.84 kg net
W002830,SITE_KIT_01,2026-01-26,ING_GARLIC,,0.074,kg,13.36,prep_trim,prep,manual,yield 0.86 on 1.33 kg net
W002831,SITE_KIT_01,2026-01-26,ING_GCHILLI,,0.022,kg,1.56,prep_trim,prep,manual,yield 0.95 on 1.27 kg net
W002832,SITE_KIT_01,2026-01-26,ING_MINT,,0.027,kg,1.62,prep_trim,prep,manual,yield 0.85 on 0.46 kg net
W002833,SITE_KIT_01,2026-01-26,ING_CORIANDER,,0.046,kg,2.76,prep_trim,prep,manual,yield 0.88 on 1.00 kg net
W002834,SITE_KIT_01,2026-01-26,ING_CARROT,,0.318,kg,14.33,prep_trim,prep,manual,yield 0.85 on 5.33 kg net
W002835,SITE_KIT_01,2026-01-26,ING_BEANS,,0.11,kg,6.58,prep_trim,prep,manual,yield 0.91 on 3.29 kg net
W002836,SITE_KIT_01,2026-01-26,ING_CAULI,,4.203,kg,168.12,prep_trim,prep,manual,yield 0.51 on 12.73 kg net
W002837,SITE_KIT_01,2026-01-26,ING_POTATO,,0.978,kg,27.39,prep_trim,prep,manual,yield 0.82 on 12.88 kg net
